,nRt,nRA,nLt,nLA
6404,147.37,443.0,33.7158,505.0
6405,4.67251,494.0,182.225,288.0
6406,3.3696099999999998,774.0,49.6533,548.0
6407,132.548,1364.0,19.8504,998.0
6408,159.93200000000002,508.0,320.038,354.0
6409,25.8504,1198.0,295.841,840.0
6410,42.5379,1207.0,8.05711,757.0
6411,106.495,1384.0,-7.1592,1212.0
6412,22.3071,1471.0,38.0283,867.0
6413,133.475,1998.0,49.6821,1186.0
6414,242.225,1627.0,98.8071,3415.0
6415,105.745,2498.0,,
6416,42.9129,1250.0,340.673,945.0
6417,204.37,1625.0,101.40299999999999,895.0
6418,5.0379,1969.0,533.423,518.0
6419,296.975,950.0,563.807,190.0
6420,77.8071,2141.0,207.735,2280.0
6421,52.2879,1975.0,-4.5342,1419.0
6422,198.18200000000002,1775.0,146.216,1971.0
6423,65.0571,2140.0,178.84099999999998,1285.0
6424,184.87,1675.0,129.528,1594.0
6425,43.86,1188.0,131.591,679.0
6426,247.495,1704.0,84.1533,2420.0
6427,8.43211,1619.0,73.0908,3929.0
6428,51.1725,821.0,325.841,1252.0
6429,186.55700000000002,1579.0,548.048,447.0
6430,215.43200000000002,2672.0,47.7783,2278.0
6431,3.7446099999999998,1314.0,268.091,1048.0
6432,494.80699999999996,417.0,482.966,275.0
6433,14.6196,1579.0,246.71599999999998,1770.0
6434,25.6725,2158.0,264.903,1103.0
6435,243.735,1776.0,163.84099999999998,1859.0
6436,183.745,2217.0,35.3365,1817.0
6437,230.423,1340.0,15.9033,1633.0
6438,7.682110000000001,1023.0,89.7975,1365.0
6439,,,461.61,611.0
6440,216.55700000000002,1561.0,134.149,1986.0
6441,,,284.216,773.0
6442,517.11,983.0,78.7158,1943.0
6443,103.87,1725.0,378.735,1008.0
6444,,,148.21200000000002,975.0
6445,,,33.1533,1715.0
6446,,,286.091,1147.0
6447,0.912904,442.0,269.985,282.0
6448,75.0042,272.0,722.25,318.0
6449,104.44200000000001,450.0,62.2446,407.0
6450,64.6917,583.0,155.995,465.0
6451,319.504,83.0,38.0379,1043.0
6452,195.192,748.0,-2.4428900000000002,673.0
6453,47.8167,494.0,210.93200000000002,263.0
6454,24.3696,525.0,184.1,392.0
6455,47.2542,1119.0,2.9946099999999998,715.0
6456,181.87900000000002,586.0,151.68200000000002,714.0
6457,101.06700000000001,1918.0,24.1725,1404.0
6458,26.2446,1515.0,336.538,541.0
6459,135.754,1046.0,36.1629,1715.0
6460,12.7446,1592.0,181.485,1813.0
6461,223.692,1868.0,176.41299999999998,912.0
6462,,,5.4129,3357.0
6463,46.1196,1931.0,483.913,393.0
6464,45.9321,3128.0,99.7254,1397.0
6465,106.495,1585.0,187.475,872.0
6466,352.30699999999996,875.0,52.8792,2361.0
6467,62.0571,2479.0,187.66299999999998,1198.0
6468,107.432,1844.0,659.61,246.0
6469,5.43211,1315.0,68.6292,1412.0
6470,64.4946,2423.0,82.86,1740.0
6471,180.37,1443.0,228.93200000000002,874.0
6472,77.0571,3157.0,141.173,1165.0
6473,191.43200000000002,1783.0,79.3071,2091.0
6474,106.307,2417.0,21.3696,962.0
6475,66.3696,1229.0,239.80700000000002,1294.0
6476,572.057,286.0,71.2446,1099.0
6477,53.6196,1554.0,167.245,957.0
6478,85.8696,1816.0,238.278,1421.0
6479,281.423,1917.0,87.1821,1026.0
6480,79.1196,1837.0,262.663,928.0
6481,432.153,541.0,379.87,437.0
6482,109.12,1707.0,219.35,1926.0
6483,250.298,1301.0,199.87,1929.0
6484,79.7431,776.0,78.9033,1255.0
6485,57.8056,1058.0,132.93200000000002,1456.0
6486,325.181,376.0,487.278,577.0
6487,67.9306,849.0,,
6488,183.725,1153.0,84.1533,1759.0
6489,246.923,1449.0,275.057,2213.0
6490,39.8169,3223.0,261.932,1341.0
6491,102.735,2062.0,157.12,1838.0
6492,190.567,2083.0,,
6493,249.548,2099.0,106.307,817.0
6494,122.42299999999999,872.0,30.3696,1051.0
6495,213.173,605.0,60.7446,521.0
6496,5.42251,958.0,64.8696,1305.0
6497,114.00399999999999,1476.0,254.43200000000002,710.0
6498,135.55700000000002,280.0,108.745,345.0
6499,124.682,95.0,269.807,353.0
6500,77.9946,301.0,68.4225,604.0
6501,172.68200000000002,584.0,135.18200000000002,480.0
6502,127.87,774.0,184.437,212.0
6503,15.3696,707.0,147.687,1283.0
6504,170.245,835.0,102.874,269.0
6505,68.0571,1021.0,139.673,1816.0
6506,46.1196,1843.0,36.1725,1591.0
6507,319.879,745.0,236.235,1299.0
6508,216.37,1839.0,63.1725,1055.0
6509,241.692,1980.0,181.673,1762.0
6510,227.245,1577.0,109.11,1505.0
6511,169.12900000000002,2075.0,111.36,1795.0
6512,233.62,1904.0,179.985,1961.0
6513,120.37899999999999,1467.0,51.735,2167.0
6514,208.68200000000002,1439.0,946.688,159.0
6515,224.25400000000002,1523.0,131.985,1808.0
6516,140.05700000000002,1904.0,,
6517,174.00400000000002,3056.0,206.798,1822.0
6518,78.0042,1796.0,13.6821,1706.0
6519,34.8696,2175.0,42.9129,1618.0
6520,88.6917,1974.0,4.11961,2745.0
6521,49.4946,3731.0,411.93199999999996,699.0
6522,56.7879,2415.0,793.5,890.0
6523,196.12,1844.0,253.743,690.0
6524,-2.2553900000000002,2095.0,173.493,1048.0
6525,51.7254,1233.0,3.61809,1819.0
6526,239.067,2161.0,252.93200000000002,1516.0
6527,15.5667,1802.0,24.9321,2296.0
6528,282.567,2703.0,243.18200000000002,1562.0
6529,3.5667199999999997,1910.0,46.4946,1825.0
6530,226.743,1074.0,,
6531,21.2431,1087.0,,
6532,158.937,1104.0,,
6533,69.3696,1768.0,,
6534,10.3071,1227.0,,
6535,303.004,913.0,119.18700000000001,1010.0
6536,38.6292,1334.0,215.562,678.0
6537,96.0556,1139.0,11.3745,1560.0
6538,226.18099999999998,607.0,121.624,500.0
6539,253.28799999999998,1776.0,,
6540,79.4754,979.0,311.374,655.0
6541,7.6437,352.0,73.6725,360.0
6542,174.91299999999998,419.0,506.225,107.0
6543,50.6004,496.0,198.725,298.0
6544,3.5187,302.0,73.2975,355.0
6545,42.1725,467.0,68.6004,541.0
6546,1.67251,578.0,111.725,666.0
6547,56.0475,693.0,157.85,899.0
6548,43.11,934.0,46.6629,675.0
6549,171.745,1413.0,21.5379,949.0
6550,126.37,1269.0,320.413,1163.0
6551,94.2975,1272.0,38.7879,1390.0
6552,42.5571,2229.0,287.788,1508.0
6553,-4.13039,1855.0,22.6725,1883.0
6554,139.11,1464.0,261.725,2138.0
6555,192.173,1726.0,95.235,1646.0
6556,164.05700000000002,2354.0,135.735,2735.0
6557,87.5571,1842.0,174.735,1803.0
6558,42.5475,15609.0,97.11,1630.0
6559,58.11,1777.0,6.54751,1830.0
6560,,,292.447,782.0
6561,,,249.36,1548.0
6562,150.716,1981.0,270.735,1666.0
6563,80.7783,1867.0,6.735010000000001,1621.0
6564,183.71599999999998,959.0,289.298,1326.0
6565,73.4658,2638.0,4.86001,2049.0
6566,211.12,1705.0,1099.88,138.0
6567,260.245,2259.0,579.548,341.0
6568,40.6821,1586.0,,
6569,216.18200000000002,2530.0,,
6571,198.528,2755.0,,
6574,-0.7553880000000001,1568.0,258.37,1014.0
6575,1318.88,1764.0,83.0571,2019.0
6576,38.6292,1788.0,300.735,633.0
6577,103.31700000000001,1949.0,,
6579,7.307110000000001,4453.0,,
6580,276.562,1767.0,122.04799999999999,1402.0
6581,129.745,1938.0,,
6582,,,136.298,899.0
6584,,,592.298,175.0
6585,162.764,286.0,641.975,113.0
6586,45.5475,466.0,119.432,184.0
6587,12.7638,1158.0,98.4129,275.0
6588,8.680589999999999,396.0,154.181,279.0
6589,19.3681,402.0,147.37,443.0
6590,975.562,96.0,4.67251,494.0
6591,93.1875,182.0,132.548,1364.0
6592,111.35,1175.0,56.985,502.0
6593,66.1629,1191.0,12.5571,951.0
6594,166.66299999999998,1222.0,252.173,1083.0
6595,544.5,430.0,75.735,1486.0
6596,236.6,1371.0,66.5571,5587.0
6597,3.9129,1856.0,158.61,1511.0
6598,160.85,2004.0,124.456,1277.0
6599,81.5475,2166.0,106.87,1252.0
6600,128.225,1408.0,74.3937,985.0
6601,0.725404,1556.0,244.673,1721.0
6602,80.61,1503.0,10.4562,954.0
6603,817.1,133.0,8.61001,1551.0
6604,,,264.375,91.0
6605,1003.88,100.0,26.61,1940.0
6606,473.625,117.0,,
6607,,,99.36,5278.0
6608,234.35,2086.0,737.25,97.0
6609,22.4754,1226.0,92.7975,2501.0
6610,297.163,1375.0,106.11,1472.0
6611,7.4754,1708.0,79.485,5715.0
6612,392.009,246.0,,
6613,,,253.11,1246.0
6615,278.432,977.0,786.562,93.0
6617,218.798,1545.0,194.423,1619.0
6618,,,173.235,1258.0
6619,142.485,1718.0,166.485,1610.0
6621,413.80699999999996,578.0,1420.5,168.0
6622,12.9225,1977.0,,
6623,37.485,1604.0,,
6625,,,83.61,1658.0
6627,,,20.61,1326.0
6628,184.495,1601.0,,
6629,,,6.17251,984.0
6630,48.1821,1802.0,243.36,1393.0
6631,34.1196,352.0,21.5187,255.0
6632,122.995,726.0,107.04799999999999,248.0
6633,191.05700000000002,403.0,32.2254,140.0
6634,145.30700000000002,585.0,181.66299999999998,409.0
6635,3.7446099999999998,345.0,26.0187,537.0
6636,7.869610000000001,301.0,126.706,422.0
6637,7.119610000000001,608.0,1653.75,209.0
6638,78.5475,681.0,188.03799999999998,857.0
6639,761.625,113.0,113.432,912.0
6640,606.182,275.0,200.048,1242.0
6641,275.057,832.0,109.85,1387.0
6642,46.2975,2625.0,262.682,2856.0
6643,282.745,651.0,326.423,1236.0
6644,225.548,1892.0,80.6196,2166.0
6645,1.8696099999999998,1177.0,34.2975,2433.0
6646,8.23501,1606.0,,
6647,66.1821,1493.0,187.86,2132.0
6648,135.18200000000002,1217.0,290.048,952.0
6649,198.55700000000002,1434.0,0.922508,1738.0
6650,442.68199999999996,775.0,70.6725,1835.0
6651,13.4946,2168.0,54.5571,2088.0
6652,,,82.2975,1830.0
6653,20.9946,3053.0,75.1821,2359.0
6654,,,103.67299999999999,2918.0
6655,1532.25,10967.0,143.05700000000002,1697.0
6656,1625.44,6974.0,314.798,803.0
6657,,,35.0475,1338.0
6658,,,25.2975,1712.0
6659,137.62,1818.0,244.11,1542.0
6660,,,41.985,1573.0
6661,38.0571,638.0,239.985,2290.0
6662,1479.94,6987.0,229.11,1346.0
6663,1547.62,12601.0,20.7975,1897.0
6664,,,131.61,1346.0
6665,,,250.298,1490.0
6666,636.951,326.0,111.92299999999999,1770.0
6667,141.745,1700.0,223.86,954.0
6668,,,11.4225,1693.0
6669,,,380.62,623.0
6670,,,33.9225,1080.0
6671,,,134.245,1044.0
6672,445.485,953.0,184.673,1540.0
6673,1052.81,190.0,211.495,1162.0
6674,318.932,215.0,114.182,227.0
6675,72.5571,93.0,66.7158,249.0
6676,171.37,295.0,47.7783,214.0
6677,91.6821,834.0,178.30700000000002,381.0
6678,,,61.5556,437.0
6679,3.1821099999999998,534.0,,
6680,,,75.2431,380.0
6681,,,194.235,332.0
6682,121.87,2182.0,167.403,775.0
6683,245.985,805.0,95.9658,976.0
6684,174.93200000000002,1281.0,197.048,1524.0
6685,209.62,1543.0,46.86,1526.0
6686,21.1821,1705.0,13.8408,1268.0
6687,3.3696099999999998,1983.0,76.2783,1658.0
6688,82.3071,1581.0,166.09099999999998,971.0
6689,34.1196,2608.0,6.5283,1485.0
6690,129.18200000000002,2458.0,311.216,996.0
6691,563.432,270.0,432.153,365.0
6692,102.37,4028.0,113.40299999999999,1126.0
6693,209.995,1370.0,103.09100000000001,958.0
6694,244.30700000000002,1374.0,0.1533,1706.0
6695,-3.3803900000000002,1415.0,270.735,1331.0
6696,,,70.6725,1325.0
6697,1623.0,146.0,1648.12,183.0
6698,384.745,696.0,112.29799999999999,2063.0
6699,1564.31,6160.0,,
6704,209.05700000000002,1358.0,264.932,1815.0
6705,63.3696,1776.0,11.8071,1787.0
6706,1.86001,2150.0,181.673,1943.0
6707,120.932,2141.0,33.9321,1671.0
6708,,,188.206,1238.0
6709,200.985,1276.0,,
6710,,,244.278,3814.0
6712,486.548,240.0,34.0812,1033.0
6713,,,290.403,2241.0
6714,,,2.9946099999999998,1483.0
6715,126.331,929.0,,
6716,282.745,753.0,,
6717,477.18199999999996,195.0,,
6718,165.93200000000002,599.0,,
6719,23.7975,509.0,73.8792,394.0
6720,160.11,180.0,131.442,462.0
6721,85.86,394.0,26.4417,363.0
6722,27.5475,8851.0,68.7495,493.0
6723,314.442,180.0,90.3312,374.0
6724,178.86,486.0,112.181,535.0
6725,14.8263,5932.0,118.456,340.0
6726,170.442,1577.0,75.5763,972.0
6727,182.62900000000002,1992.0,171.18200000000002,1385.0
6728,97.8792,2653.0,282.557,1279.0
6729,181.317,1429.0,236.995,1599.0
6730,108.75399999999999,1204.0,17.0571,1557.0
6731,29.2542,1923.0,95.344,813.0
6732,156.93200000000002,2472.0,307.407,468.0
6733,-5.63039,2453.0,40.3071,1558.0
6734,40.8696,1421.0,64.969,1322.0
6735,35.562,1591.0,-3.3803900000000002,1785.0
6736,54.7446,2638.0,111.19200000000001,2362.0
6737,183.37,2394.0,132.004,1637.0
6738,11.3745,2036.0,-3.3803900000000002,2763.0
6739,83.2446,3253.0,106.12899999999999,1593.0
6740,762.312,364.0,170.067,1620.0
6741,175.326,2065.0,149.80700000000002,2018.0
6742,,,178.12,1890.0
6743,198.951,1447.0,102.37,1970.0
6744,85.3263,1612.0,102.37,1542.0
6745,,,100.31700000000001,2070.0
6746,237.87400000000002,3292.0,,
6747,16.812,1875.0,138.942,1840.0
6748,312.312,777.0,593.62,247.0
6749,243.46900000000002,855.0,,
6750,35.9065,1228.0,498.35,328.0
6752,226.59400000000002,780.0,97.8504,1645.0
6753,,,69.1725,2062.0
6754,,,706.875,103.0
6755,,,155.048,1102.0
6757,,,20.61,1240.0
6758,52.3167,3018.0,174.91299999999998,419.0
6759,138.567,402.0,107.01899999999999,313.0
6760,46.3167,628.0,3.5187,302.0
6761,42.5475,672.0,114.51899999999999,351.0
6762,155.43200000000002,553.0,77.2062,284.0
6763,272.235,353.0,55.6437,387.0
6764,312.873,219.0,122.956,486.0
6765,37.6725,574.0,42.7446,1987.0
6766,128.05700000000002,1614.0,255.942,941.0
6767,150.745,2264.0,10.5042,1196.0
6768,56.625,159.0,98.0667,1900.0
6769,165.93200000000002,1561.0,230.187,1767.0
6770,67.1196,2517.0,267.33099999999996,678.0
6771,,,112.87,3978.0
6772,1243.5,13591.0,115.682,1915.0
6773,257.807,2262.0,130.45600000000002,950.0
6774,71.3937,869.0,134.254,1421.0
6775,197.394,640.0,96.1917,2013.0
6776,42.3312,836.0,161.442,1890.0
6777,273.144,811.0,89.6292,1874.0
6778,332.185,508.0,4.11961,1052.0
6779,1132.31,148.0,362.74800000000005,683.0
6780,,,227.05700000000002,1732.0
6781,,,101.985,1521.0
6782,,,44.2446,1561.0
6783,159.53799999999998,1782.0,194.43200000000002,1459.0
6784,204.16299999999998,1781.0,294.745,1467.0
6785,,,180.562,3121.0
6786,,,304.45599999999996,694.0
6787,,,226.269,2098.0
6789,114.163,377.0,160.85,173.0
6790,16.6725,186.0,10.4658,328.0
6791,69.735,358.0,4.2783,429.0
6792,73.2975,355.0,164.028,762.0
6793,33.7254,416.0,81.3696,747.0
6794,99.1725,492.0,72.9321,765.0
6795,36.9321,645.0,137.05700000000002,690.0
6796,189.37,949.0,61.1196,881.0
6797,53.6004,990.0,302.245,642.0
6798,65.7975,1206.0,5.80711,1335.0
6799,46.6629,1454.0,17.9946,1910.0
6800,251.03799999999998,1423.0,186.36,2058.0
6801,15.1725,1102.0,257.048,1266.0
6802,266.225,1867.0,105.557,1743.0
6803,157.673,1764.0,268.682,1806.0
6804,294.163,1032.0,-0.5678880000000001,1491.0
6805,294.735,1784.0,286.86,951.0
6806,77.5315,196.0,113.432,1582.0
6807,27.5475,1545.0,8.98501,1334.0
6808,88.86,2585.0,27.5475,2447.0
6809,182.985,1686.0,293.423,981.0
6810,83.4129,1816.0,792.188,81.0
6811,157.1,1108.0,44.9658,1341.0
6812,95.0379,1498.0,,
6813,171.35,1337.0,53.9658,2388.0
6814,93.36,1914.0,282.37,1458.0
6815,125.62,1971.0,166.30700000000002,2431.0
6816,37.1196,1850.0,256.091,1375.0
6817,595.682,248.0,6.744610000000001,2137.0
6818,96.9321,2950.0,210.745,2298.0
6819,226.86,1554.0,,
6820,74.25,116.0,,
6821,206.798,1754.0,,
6823,27.9321,3041.0,85.86,1038.0
6824,93.7446,2157.0,,
6825,489.93199999999996,571.0,55.6725,1084.0
6826,,,157.12,1254.0
6827,,,190.495,2886.0
6831,,,272.798,388.0
6832,,,699.745,147.0
6833,320.62,1386.0,47.61,800.0
6834,54.5379,241.0,56.2446,185.0
6835,19.2879,266.0,37.6821,292.0
6836,98.4129,275.0,27.7446,512.0
6837,83.6806,284.0,245.868,306.0
6838,19.3681,402.0,147.37,443.0
6839,975.562,96.0,4.67251,494.0
6840,24.3216,393.0,3.3696099999999998,774.0
6841,161.759,252.0,159.93200000000002,508.0
6842,31.11,851.0,251.6,881.0
6843,252.173,1083.0,146.61,724.0
6844,118.485,1861.0,25.8504,1198.0
6845,158.61,1511.0,106.495,1384.0
6846,124.456,1277.0,95.4129,1623.0
6847,74.3937,985.0,133.475,1998.0
6848,244.673,1721.0,,
6849,8.61001,1551.0,42.9129,1250.0
6850,264.375,91.0,338.61,483.0
6851,26.61,1940.0,369.725,1058.0
6852,,,462.173,259.0
6853,99.36,5278.0,50.985,1464.0
6854,70.86,1648.0,715.312,88.0
6855,,,591.173,221.0
6857,,,284.985,1501.0
6858,,,253.11,1246.0
6860,278.432,977.0,786.562,93.0
6861,,,738.557,221.0
6863,206.438,113.0,192.188,87.0
6864,274.495,1382.0,290.798,658.0
6865,,,64.6629,1838.0
6867,,,49.8504,2585.0
6868,324.932,665.0,157.447,753.0
6869,,,413.80699999999996,578.0
6870,,,12.9225,1977.0
6871,,,37.485,1604.0
6872,454.12,779.0,,
6873,175.5,4275.0,301.682,534.0
6875,594.932,114.0,,
6876,,,83.61,1658.0
6878,,,20.61,1326.0
6879,,,201.548,1704.0
6880,,,6.17251,984.0
6881,,,149.572,936.0
6882,157.66299999999998,318.0,,
6883,152.43200000000002,378.0,,
6884,97.2879,520.0,,
6885,113.807,1896.0,46.6629,356.0
6886,63.735,323.0,23.9754,474.0
6887,321.923,408.0,135.16299999999998,670.0
6888,919.875,320.0,303.745,249.0
6889,421.11,440.0,1778.81,135.0
6890,297.173,14063.0,310.663,806.0
6891,64.2591,761.0,58.3681,1004.0
6892,96.375,156.0,,
6893,335.81199999999995,133.0,,
6894,1932.38,2456.0,,
6895,1765.12,9697.0,,
6896,297.36,1003.0,,
6897,191.048,2660.0,,
6898,,,135.375,137.0
6900,165.144,1637.0,1582.31,9790.0
6901,205.485,1242.0,,
6902,26.9946,715.0,579.735,598.0
6903,142.86,1560.0,,
6904,225.36,1568.0,1406.25,14911.0
6905,34.8696,827.0,1378.12,95.0
6906,27.5475,1832.0,246.706,1069.0
6907,559.86,192.0,,
6908,64.6725,1731.0,183.37,1912.0
6910,6.744610000000001,1013.0,,
6911,18.36,1440.0,,
6912,99.9321,998.0,854.423,221.0
6913,29.7975,2196.0,,
6914,34.86,3999.0,,
6915,107.04799999999999,1744.0,531.37,177.0
6916,210.173,1538.0,14.0187,747.0
6917,141.36,2669.0,22.1196,2524.0
6918,4.29751,1829.0,131.43200000000002,1533.0
6919,180.548,3060.0,260.432,1436.0
6920,235.485,1477.0,,
6921,6.922510000000001,1740.0,,
6922,260.423,1466.0,,
6923,84.9225,1915.0,,
6924,364.298,159.0,,
6925,38.0475,1201.0,,
6926,377.235,682.0,,
6927,175.298,155.0,77.0283,235.0
6928,3.5571099999999998,269.0,125.413,190.0
6929,180.55700000000002,353.0,176.778,412.0
6930,307.86,158.0,207.528,376.0
6931,455.43199999999996,109.0,69.9225,427.0
6932,233.985,393.0,155.995,563.0
6933,9.5379,696.0,51.3696,491.0
6934,154.1,1068.0,145.485,693.0
6935,280.485,324.0,38.235,274.0
6936,37.8504,691.0,32.0571,800.0
6937,37.3071,991.0,385.288,350.0
6938,206.05700000000002,497.0,260.038,1607.0
6939,504.18199999999996,165.0,334.475,851.0
6940,9.93211,1811.0,16.11,988.0
6941,48.1821,1062.0,3.36001,1567.0
6942,267.932,1276.0,68.8071,2068.0
6943,-2.6303900000000002,1371.0,148.30700000000002,2232.0
6944,56.0571,1406.0,141.18200000000002,1425.0
6945,18.5475,1562.0,182.206,1357.0
6946,254.245,1111.0,138.745,1897.0
6947,1874.25,84.0,139.485,1236.0
6948,132.55700000000002,2002.0,267.35,986.0
6949,1324.69,101.0,258.923,824.0
6950,132.93200000000002,1153.0,63.9129,1263.0
6951,76.8696,924.0,,
6952,171.548,2075.0,,
6953,54.5571,798.0,,
6954,132.91299999999998,1698.0,,
6955,278.423,849.0,1313.06,122.0
6956,42.1821,2089.0,106.456,1300.0
6957,201.37,1475.0,86.5812,610.0
6958,71.0571,2405.0,217.269,1556.0
6959,187.30700000000002,1306.0,8.2062,1236.0
6960,88.4754,1542.0,,
6961,445.125,13968.0,475.5,13998.0
6962,306.913,747.0,,
6963,51.7254,1400.0,155.995,1318.0
6966,274.85,620.0,,
6967,122.79799999999999,149.0,152.62,161.0
6968,107.04799999999999,248.0,3.5571099999999998,269.0
6969,181.66299999999998,409.0,43.3071,2500.0
6970,139.68200000000002,807.0,134.995,867.0
6971,126.706,422.0,81.7446,709.0
6972,143.245,395.0,0.5571119999999999,587.0
6973,262.682,2856.0,273.557,1127.0
6974,133.12,1693.0,19.6821,2524.0
6975,55.4946,3515.0,195.745,2259.0
6976,13.8696,1340.0,231.55700000000002,2376.0
6977,569.038,228.0,153.173,684.0
6978,50.0571,670.0,249.35,708.0
6979,308.62,1724.0,22.1004,968.0
6981,484.644,141.0,,
6982,654.538,166.0,19.4946,1029.0
6983,56.4321,229.0,29.2446,229.0
6984,152.43200000000002,378.0,,
6985,97.2879,520.0,,
6986,199.12,480.0,113.807,1896.0
6987,6.36961,266.0,63.735,323.0
6988,322.495,117.0,10.4946,1222.0
6989,20.2446,517.0,131.245,1468.0
6990,237.923,1815.0,421.11,440.0
6991,174.55700000000002,1388.0,297.173,14063.0
6992,8.80711,1578.0,64.2591,761.0
6993,300.745,1416.0,96.375,156.0
6994,176.245,2602.0,335.81199999999995,133.0
6995,58.8696,2279.0,1932.38,2456.0
6996,209.05700000000002,2468.0,1765.12,9697.0
6997,79.8696,2207.0,,
6998,205.12,1927.0,,
6999,71.6196,1840.0,,
7000,17.9946,1475.0,,
7001,506.995,481.0,,
7002,,,205.485,1242.0
7003,,,142.86,1560.0
7004,,,225.36,1568.0
7005,380.80699999999996,206.0,101.235,1653.0
7006,1536.0,14755.0,165.36,1369.0
7007,502.86,250.0,210.55700000000002,1946.0
7008,68.985,1810.0,142.87,1530.0
7009,44.7975,2263.0,20.4321,1998.0
7010,,,16.11,1598.0
7011,,,246.735,1754.0
7012,,,29.7975,2196.0
7013,,,247.673,1421.0
7014,,,109.67299999999999,2088.0
7017,,,86.61,1701.0
7018,53.2254,1939.0,96.735,1814.0
7019,135.53799999999998,1610.0,,
7020,205.85,922.0,324.932,748.0
7021,419.80699999999996,459.0,6.17251,1684.0
7022,17.2254,1962.0,,
7024,62.9754,2371.0,,
7025,21.5187,255.0,175.298,155.0
7026,32.2254,140.0,180.55700000000002,353.0
7027,183.894,104.0,307.86,158.0
7028,272.58099999999996,354.0,33.5571,386.0
7029,455.43199999999996,109.0,69.9225,427.0
7030,9.5379,696.0,51.3696,491.0
7031,154.1,1068.0,145.485,693.0
7032,37.8504,691.0,32.0571,800.0
7033,36.5187,1762.0,37.3071,991.0
7034,20.4321,1257.0,206.05700000000002,497.0
7035,259.87,1233.0,504.18199999999996,165.0
7036,-3.9428900000000002,1700.0,9.93211,1811.0
7037,618.182,211.0,48.1821,1062.0
7038,22.1196,1834.0,267.932,1276.0
7039,,,148.495,1713.0
7040,72.9321,2873.0,127.663,2219.0
7041,186.725,2100.0,230.80700000000002,1123.0
7042,71.4321,2393.0,44.7975,1640.0
7043,,,264.735,1356.0
7044,175.28799999999998,2118.0,18.5475,1562.0
7045,118.11,1349.0,263.798,1290.0
7046,14.235,2150.0,1341.56,2323.0
7047,270.923,1633.0,207.91299999999998,2639.0
7048,4.48501,1844.0,553.688,99.0
7049,317.985,830.0,230.975,2254.0
7050,233.798,1240.0,14.7975,1686.0
7051,171.548,2075.0,,
7052,3.92251,1470.0,153.548,1883.0
7053,132.91299999999998,1698.0,,
7054,35.235,2435.0,99.9321,2206.0
7055,201.144,2861.0,,
7056,64.6725,2429.0,122.62,2695.0
7057,,,615.0,707.0
7058,88.4754,1542.0,,
7059,445.125,13968.0,475.5,13998.0
7060,306.913,747.0,,
7061,147.735,2478.0,356.975,885.0
7062,93.5475,1544.0,62.0379,2346.0
7063,302.798,682.0,587.788,252.0
7064,142.86,1819.0,17.2254,1075.0
7065,59.6004,2523.0,672.182,87.0
7066,1.86001,1517.0,225.725,1243.0
7067,72.735,1176.0,,
7068,528.735,189.0,215.975,1261.0
7069,215.048,678.0,,
7070,158.442,1425.0,7.6437,352.0
7071,153.91299999999998,508.0,28.3071,237.0
7072,138.567,402.0,107.01899999999999,313.0
7073,161.798,250.0,17.8071,410.0
7074,8.5812,667.0,42.1725,467.0
7075,159.567,1739.0,56.0475,693.0
7076,161.20600000000002,677.0,75.9225,603.0
7077,255.942,941.0,,
7078,139.08100000000002,631.0,244.269,780.0
7079,94.6245,1358.0,164.245,1589.0
7080,98.0667,1900.0,1908.19,83.0
7081,230.187,1767.0,22.4946,1504.0
7082,299.254,1922.0,,
7083,78.0042,3939.0,436.87,1584.0
7084,43.3167,2855.0,204.37,5505.0
7085,2.26382,1919.0,74.8071,1831.0
7086,225.00400000000002,2019.0,2.0571099999999998,1183.0
7087,4.50422,2264.0,259.495,1581.0
7088,134.254,1421.0,62.0571,1363.0
7089,96.1917,2013.0,173.995,1301.0
7090,161.442,1890.0,83.0571,2604.0
7091,89.6292,1874.0,174.745,2057.0
